original_path,compressed_path,original_bytes,compressed_bytes,original_sha256,compressed_sha256,restoration_sha256,restoration_bytes,compression
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.0.1.0.0.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.0.1.0.0.lp.gz,1912348,213349,6f640f1f7634cc64a6e89f24fdd60069fb72d55034cd541c14c46f751d00ccac,13b8bcce91b8bb0aa1b61f7e711117bf7c1c33afbe091dbd52ea18ee80e1a371,6f640f1f7634cc64a6e89f24fdd60069fb72d55034cd541c14c46f751d00ccac,1912348,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.0.1.0.1.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.0.1.0.1.lp.gz,1912346,213345,488b37059d4aad0bf8b92007df2fcdccda04e0268a563dcc828b7f449bfaa76b,c7270b6c06a2a512d2f93bc178c35813d21d66935cfb39d4fcf15cd7a1b87c44,488b37059d4aad0bf8b92007df2fcdccda04e0268a563dcc828b7f449bfaa76b,1912346,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.0.1.0.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.0.1.0.lp.gz,1912348,213351,be4398ba0f2f129484e51f791ef7ec1cff02cba46c00d497818254525ac5e66f,175adc2760b96e375fc8ada8f029fe5b8e279d736db75c0cc8a6071b046a2260,be4398ba0f2f129484e51f791ef7ec1cff02cba46c00d497818254525ac5e66f,1912348,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.0.1.1.0.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.0.1.1.0.lp.gz,1912349,213347,ca76df17fae41f9a486ef73606c36ef1c936eaaa36f2f495839927c9961925f6,9f38f69034942db72d2e498f0bff05ef33cb9a2de618485a5808843ed57ad08b,ca76df17fae41f9a486ef73606c36ef1c936eaaa36f2f495839927c9961925f6,1912349,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.0.1.1.1.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.0.1.1.1.lp.gz,1912347,213350,d65db6f271be29a0fdc3dc46b55facb6d4749e8675a40cee86626d4c090239e7,28c07ac199b49b4932ef5e598b07250c754b324d2f2658512d8684def313cb98,d65db6f271be29a0fdc3dc46b55facb6d4749e8675a40cee86626d4c090239e7,1912347,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.0.1.1.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.0.1.1.lp.gz,1912349,213350,8a265b49a96db89c4eeff4819c49798d6ee377af75468494bcfb14f14b5ccb72,7071ade07686bd18baea9da2bd6edac09e09f7b0467b1e60cf9fe19c39bd6242,8a265b49a96db89c4eeff4819c49798d6ee377af75468494bcfb14f14b5ccb72,1912349,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.0.1.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.0.1.lp.gz,1912348,213353,cc7776f667e8004a47ba063380d6fb9c316a5514974070cf65299790be716733,ac29d7f4941086697961fb2e7ae0e46f9810844341219a89f855d7c35471aac9,cc7776f667e8004a47ba063380d6fb9c316a5514974070cf65299790be716733,1912348,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.0.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.0.lp.gz,1912349,213353,b37c86b20627598c9f4c0e9a892ace54dec97fbb229a7017e6cd9cefc8e0e544,c9717425a8e9036dda7cc7c85382d3801ee9df8a08c49bc974803147c3fde868,b37c86b20627598c9f4c0e9a892ace54dec97fbb229a7017e6cd9cefc8e0e544,1912349,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.0.0.0.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.0.0.0.lp.gz,1912214,213345,9ec6a7d08f42c8cd4ab469a24afe7d4c6f5835195eb7f706e81914b3b600739b,276ae8443115fcb7e83943ae117230096417e38d9cc525f1e68614da13874439,9ec6a7d08f42c8cd4ab469a24afe7d4c6f5835195eb7f706e81914b3b600739b,1912214,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.0.0.1.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.0.0.1.lp.gz,1912348,213347,fe4dfba739470a468c6ef76c379588e21eb896e8bb148a70a2ddb36f7e146f69,34ae76e10658079afc0c195d867bade2eb5449694eb0c15487b19bab30fd8698,fe4dfba739470a468c6ef76c379588e21eb896e8bb148a70a2ddb36f7e146f69,1912348,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.0.0.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.0.0.lp.gz,1912346,213354,60b2005e5d0d59727cb5bf73f248d79cf82a95f81b7fb1b7f62acf7cd47440a6,936476799bcce4ab1777b3a6da22ed2d97ea2d97220c007ef22ad8a28fc8e8e9,60b2005e5d0d59727cb5bf73f248d79cf82a95f81b7fb1b7f62acf7cd47440a6,1912346,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.0.1.0.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.0.1.0.lp.gz,1912216,213352,af91f79bbe0ef856c5adcb853880a50dd4b5886a401d28b526080341a6c1913a,6eaec9f5dfbaa6eaba88a223ccf4eeb190317e4a0687c5f2d60c755edded9a7d,af91f79bbe0ef856c5adcb853880a50dd4b5886a401d28b526080341a6c1913a,1912216,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.0.1.1.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.0.1.1.lp.gz,1912348,213348,e77ae68d4f70bd00462c3a294fcb4a0fb2a7394a129f2ce9920eda59918e59bc,d7804e5efb42a3278cb830426188a84a5f4f0f73d2da3895f7bc048b597e126b,e77ae68d4f70bd00462c3a294fcb4a0fb2a7394a129f2ce9920eda59918e59bc,1912348,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.0.1.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.0.1.lp.gz,1912348,213357,d7a8a2e86e8eeec850daac4a723d690a0b8550c0bee0ffe5f51f9e35ab4debf8,1d16056e960a30dade6c211bd893a1de8614b899d4d7f04372ea4224e16b5ff5,d7a8a2e86e8eeec850daac4a723d690a0b8550c0bee0ffe5f51f9e35ab4debf8,1912348,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.0.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.0.lp.gz,1912346,213355,c5d88aa68e19b019976c6745e0d0e6c86069ba802d665a73aacbb011006a61b8,9f2310387d10d8db9c0ef70d774cd4ef19839e3faf44b9207d3cf60ce672bd2d,c5d88aa68e19b019976c6745e0d0e6c86069ba802d665a73aacbb011006a61b8,1912346,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.1.0.0.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.1.0.0.lp.gz,1912347,213344,6ebb34fc9c414e81ddfc5d66e9c780f040b7353431b5be323fc18f83f24a660b,05613670672f2aac78f4e9d30d7febf3dfb06dd7cd3f50f548dc7147c7aa7d9b,6ebb34fc9c414e81ddfc5d66e9c780f040b7353431b5be323fc18f83f24a660b,1912347,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.1.0.1.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.1.0.1.lp.gz,1912348,213351,e0b5d969844501721b02c01135e1b5c3a7f5a60ea22f16e6954d8878c21e4dec,e7cb19eea48388925c5542d96cc2ccbccb93e423593ef12194b62ceb21ea547f,e0b5d969844501721b02c01135e1b5c3a7f5a60ea22f16e6954d8878c21e4dec,1912348,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.1.0.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.1.0.lp.gz,1912347,213347,b3f729b6b869819e07c4190f22ac539bd0d1e9d8a7c4729edffeae96c8333f95,0f8af255e520020cd46f1827284a717d72a299bfabacb0c4b100dc6b822638ec,b3f729b6b869819e07c4190f22ac539bd0d1e9d8a7c4729edffeae96c8333f95,1912347,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.1.1.0.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.1.1.0.lp.gz,1912348,213344,9b0fdc07caff9194380db2896956eb318ec6f084ba2663eff1644f7d6a1a3907,7be6d46c795f5fac219422e3cb9ee3a2182b1ccd8caf52c36bfe926e4d35e6de,9b0fdc07caff9194380db2896956eb318ec6f084ba2663eff1644f7d6a1a3907,1912348,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.1.1.1.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.1.1.1.lp.gz,1912349,213353,fa8adc3b59085e936ba0589b2e971b3ff381f4e80ae01780a54a752433c55006,8e6195ae766cab2830ccb51ea8f4638fad177750c33a20600695be414d096ab7,fa8adc3b59085e936ba0589b2e971b3ff381f4e80ae01780a54a752433c55006,1912349,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.1.1.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.1.1.lp.gz,1912348,213349,6e11c1468dbc8899b437d7c36435e73ca3c328017665ef2cae56d0674d6e934e,48958bdf752c7fc82f01ab1db14fb461967ffe8e1dc1be1bb8164656fe83ea29,6e11c1468dbc8899b437d7c36435e73ca3c328017665ef2cae56d0674d6e934e,1912348,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.1.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.1.lp.gz,1912347,213355,6327dfe833c0ec6b98b8aadbfe92f22e812d5470f08829510d5319ff180ff4bb,934b82885e419eb13c298afea65ebdda2d64f1fa50591ff2fa16f13fa3b7a7b3,6327dfe833c0ec6b98b8aadbfe92f22e812d5470f08829510d5319ff180ff4bb,1912347,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.1.lp.gz,1912346,213356,06dac35ddf19c55d1249370124bca6b63e630d54f54473da05c4fa9924ec8ec3,6e7d0f674b67c0d1839411533570bd407bca17868493228444fb5b8db94ab552,06dac35ddf19c55d1249370124bca6b63e630d54f54473da05c4fa9924ec8ec3,1912346,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.0.lp.gz,1912349,213355,4dc9a02fc1abc91c53a4b3eb5d416a9a00a9dfeaf8ae6bafc651abc8948e6f33,8954d3d8fd46d4e9a1c7c9a05aa1d9e3ef4dbc14746e883d240a5816ed367036,4dc9a02fc1abc91c53a4b3eb5d416a9a00a9dfeaf8ae6bafc651abc8948e6f33,1912349,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.0.0.0.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.0.0.0.lp.gz,1912349,213350,66805d491278a1615d3383bd9cb7de427433a60115d9a6987cc5c4cef4c98b8e,98817cdf892060e1ed0062d6840da6e88c37a2d0ed800589f8ccdc36044e7201,66805d491278a1615d3383bd9cb7de427433a60115d9a6987cc5c4cef4c98b8e,1912349,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.0.0.1.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.0.0.1.lp.gz,1912349,213346,e68af99cd2fb90e919023c23c9262209c7c76a84c5c85daa483c9cde71fbe6c2,b37802ca1e7ca597a16e9ac1a773ea1e6cd6ceb8d02c1b0fa24762bd78208baa,e68af99cd2fb90e919023c23c9262209c7c76a84c5c85daa483c9cde71fbe6c2,1912349,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.0.0.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.0.0.lp.gz,1912349,213350,63a6a6648f863f93babdda13ae14093dfee589014f1dec34041a8f53de839338,c10aa460b1c69edde974e64bb9a33bebfe0940b8f9bb6f5372cf6192c68293eb,63a6a6648f863f93babdda13ae14093dfee589014f1dec34041a8f53de839338,1912349,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.0.1.0.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.0.1.0.lp.gz,1912348,213342,c158cee62811d7377a666ba368166d45df6f525210affa4218c42a4ca354b551,108f0bffda68eda20df4c44a580d272fba7e754aad8eddf5c62bf0d61cdd4633,c158cee62811d7377a666ba368166d45df6f525210affa4218c42a4ca354b551,1912348,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.0.1.1.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.0.1.1.lp.gz,1912348,213360,69ed4effc1ca8b58fdc8a37e90e6251365effe8bd1e5cfc2581644cd7bf9bd7c,88e13447377f6f69c78af7c89ff8c5bce3e5485c1d569d77c12e4db0152e2847,69ed4effc1ca8b58fdc8a37e90e6251365effe8bd1e5cfc2581644cd7bf9bd7c,1912348,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.0.1.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.0.1.lp.gz,1912348,213354,8f40838db8a266ea061ae4d4fb25b39a528b702345da3b3abf08641c77d1fcbd,62652c9dc31be51b46409aa52a6b4a8dc493e3d0f33cde5b90e10955207936cb,8f40838db8a266ea061ae4d4fb25b39a528b702345da3b3abf08641c77d1fcbd,1912348,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.0.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.0.lp.gz,1912349,213357,79413d7089fc6d9eb352da63bddae668d0a39b4c7a032d8ced0a5ef7d9f0cbfa,6cf9c2ba88ad877c9df0dee1d7035baa65ddea871d1bec8c6c8f00420a194143,79413d7089fc6d9eb352da63bddae668d0a39b4c7a032d8ced0a5ef7d9f0cbfa,1912349,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.1.0.0.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.1.0.0.lp.gz,1912348,213346,d6db4d89521b98f5f40b42728d2baf098a519625d3b164edac68a21c9d610d25,15f66bddf410235ef74be0de87dd6fde7e8ecbcc1f647ac93f41a5ee404c5f86,d6db4d89521b98f5f40b42728d2baf098a519625d3b164edac68a21c9d610d25,1912348,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.1.0.1.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.1.0.1.lp.gz,1912216,213343,87d8d2276d9c73511da682e54e0b44b7ebdfd6835dfaece5d55f44030bb4623f,cdd3e18308e80f1c14fdebbf0789ed5c5156017b0366a4f21581ce96a869a7f8,87d8d2276d9c73511da682e54e0b44b7ebdfd6835dfaece5d55f44030bb4623f,1912216,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.1.0.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.1.0.lp.gz,1912216,213345,66e7d05d9269d648fe1ff19dab377c535d2443aed110d3fa072aac869c3bc432,912fc1a299987bb5c08a5034bea9f9de0db0aff93284ace7d316ed4d475ec886,66e7d05d9269d648fe1ff19dab377c535d2443aed110d3fa072aac869c3bc432,1912216,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.1.1.0.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.1.1.0.lp.gz,1912348,213359,a999d64f29bcc8c6505698a693769e1dddd5ed936a42ae385ee75402d157f26b,f8c2269a82be3be0eb7432564cf3c96bc8467c0151f59da8cc30f810bafce9c5,a999d64f29bcc8c6505698a693769e1dddd5ed936a42ae385ee75402d157f26b,1912348,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.1.1.1.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.1.1.1.lp.gz,1912347,213346,154506bba596f0eb8a1628bcdb08dc8e4e0f5d03f1a4547dafb6debf8446fce8,27b9369df5d1a74028a55cc0d8cee1c1c71dcef81a6ba06b99692e429744d668,154506bba596f0eb8a1628bcdb08dc8e4e0f5d03f1a4547dafb6debf8446fce8,1912347,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.1.1.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.1.1.lp.gz,1912348,213358,7157fd430a030b8483a7da4502693e2dced0a73547a3374a17502d3a4a31ab14,0fd4e523636be4bd422292f2c34a2a6b6cda03bc69da2e10d51000dd788cda96,7157fd430a030b8483a7da4502693e2dced0a73547a3374a17502d3a4a31ab14,1912348,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.1.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.1.lp.gz,1912348,213348,0dbe5d3113861de32b680b8d8aa3320077ce8b0ddf16bffbacb4ed2beb3af840,3614db78b0c09c29b4be4bf2271a0f319d49a0f46ee2291e7999d0c0a150eb2f,0dbe5d3113861de32b680b8d8aa3320077ce8b0ddf16bffbacb4ed2beb3af840,1912348,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.0.lp.gz,1912349,213351,b3e7c8d3722869a7d5d30f9472cbaddf1c9997eaabaaa51a70c629fd411e003b,1314d5db64bfd2f633d2aedd1b329c3873301e707f70abda268fd7289fdd8dd0,b3e7c8d3722869a7d5d30f9472cbaddf1c9997eaabaaa51a70c629fd411e003b,1912349,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.1.0.0.0.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.1.0.0.0.lp.gz,1912349,213347,10206b01b50a1117577a7542ddeb61da92e1660ae28e6f1c2663337cbcda2d0e,83edcead16027f973fd6c6da84b75ced663d32d22dead22031328a17f99b20e2,10206b01b50a1117577a7542ddeb61da92e1660ae28e6f1c2663337cbcda2d0e,1912349,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.1.0.0.1.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.1.0.0.1.lp.gz,1912348,213353,a1fb7401677043e443446529c08c2bc391ba8d3f75a7acd353f59d8806b0cc63,4ba0f8768b687fba35d60d1fd714612c2780391ccb1b18bb43f07b80caea51ae,a1fb7401677043e443446529c08c2bc391ba8d3f75a7acd353f59d8806b0cc63,1912348,gzip_level9_mtime0_filename_omitted
results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.1.0.0.lp,results/gf_cplex_equivalent_gurobi_replica_round28/runs/stage4__V12_M2__c3_replica__rep2__300s/external/models/R.1.0.0.1.1.1.1.0.0.lp.gz,1912349,213358,889a59dd5d628feeb4cb61e89a13acfc965aacaa74f73a97345a5b8b8b66bcfa,df39017ba10c6910ee49d937742faecc39e7f3c300375f4bc2871bcb45767631,889a59dd5d628feeb4cb61e89a13acfc965aacaa74f73a97345a5b8b8b66bcfa,1912349,gzip_level9_mtime0_filename_omitted
